mnn	VN
mnp	CN
mnq	MY
mnr	US
mns	RU
mnu	ID
mnv	SB
mnw	MM, TH
mnx	ID
mny	MZ
mnz	ID
moa	CI
moc	AR
mod	US
moe	CA
mog	ID
moh	CA, US
moi	NG
moj	CD, CF, CG
mok	ID
mom	NI
moo	VN
mop	BZ, GT
moq	ID
mor	SD
mos	BF, ML, TG
mot	CO, VE
mou	TD
mov	US
mow	CG
mox	PG
moy	ET
moz	TD
mpa	TZ
mpb	AU
mpc	AU
mpd	BO, BR
mpe	ET
mpg	TD
mph	AU
mpi	CM, TD
mpj	AU
mpk	TD
mpl	PG
mpm	MX
mpn	PG
mpo	PG
mpp	PG
mpq	BR
mpr	SB
mps	PG
mpt	PG
mpu	BR
mpv	PG
mpw	BR, GY
mpx	PG
mpy	ID
mpz	TH
mqa	ID
mqb	CM
mqc	ID
mqe	PG
mqf	ID
mqg	ID
mqh	MX
mqi	ID
mqj	ID
mqk	PH
mql	BJ, TG
mqm	PF
mqn	ID
mqo	ID
mqp	ID
mqq	MY
mqr	ID
mqs	ID
mqt	MM, TH
mqu	SS
mqv	PG
mqw	PG
mqx	ID
mqy	ID
mqz	PG
mra	LA, TH
mrb	VU
mrc	US
mrd	NP
mre	US
mrf	ID
mrg	IN
mrh	IN, MM
mri	NZ
mrj	RU
mrk	NC
mrl	FM
mrm	VU
mrn	SB
mro	BD, MM
mrp	VU
mrq	PF
mrr	IN
mrs	VU
mrt	NG
mru	CM
mrv	PF
mrw	PH
mrx	ID
mry	PH
mrz	ID
msb	PH
msc	GN
msd	MX
mse	CM, TD
msf	ID
msg	ID
msh	MG
msi	MY
msj	CD
msk	PH
msl	ID
msm	PH
msn	VU
mso	ID
msp	BR
msq	NC
msr	MN
mss	ID
msu	PG
msv	CM, TD
msw	GW
msx	PG
msy	PG
msz	PG
mta	PH
mtb	CI
mtc	PG
mtd	ID
mte	SB
mtf	PG
mtg	ID
mth	ID
mti	PG
mtj	ID
mtk	CM
mtl	NG
mtm	RU
mtn	NI
mto	MX
mtp	BO
mtq	VN
mtr	IN
mts	PE
mtt	VU
mtu	MX
mtv	PG
mtw	PH
mtx	MX
mty	PG
mua	CM, TD
mub	TD
muc	CM
mud	RU
mue	EC
mug	CM, TD
muh	CD, SS
mui	ID
muj	TD
muk	NP
mum	PG
muo	CM
mup	IN
muq	CN
mur	SS
mus	US
mut	IN
muu	KE
muv	IN
mux	PG
muy	CM
muz	ET
mva	PG
mvb	US
mvd	ID
mve	PK
mvf	CN, MN
mvg	MX
mvh	TD
mvi	JP
mvk	PG
mvl	AU
mvn	PG
mvo	SB
mvp	ID
mvq	PG
mvr	ID
mvs	ID
mvt	VU
mvu	TD
mvv	ID, MY
mvw	TZ
mvx	ID
mvy	PK
mvz	ET
mwa	PG
mwb	PG
mwc	PG
mwe	TZ
mwf	AU
mwg	PG
mwh	PG
mwi	VU
mwk	ML
mwl	PT
mwm	TD
mwn	TZ, ZM
mwo	VU
mwp	AU
mwq	MM
mws	KE
mwt	MM, TH
mwu	SS
mwv	ID
mww	CN
mwz	CD
mxa	MX
mxb	MX
mxc	MZ, ZW
mxd	ID
mxe	VU
mxf	CM, TD
mxg	AO
mxh	CD
mxj	CN, IN
mxk	PG
mxl	BJ, TG
mxm	PG
mxn	ID
mxo	ZM
mxp	MX
mxq	MX
mxr	MY
mxs	MX
mxt	MX
mxu	CM
mxv	MX
mxw	PG
mxx	CI
mxy	MX
mxz	ID
mya	MM
myb	CF, TD
myc	CD
mye	GA
myf	ET
myg	CM
myh	US
myj	SS
myk	ML
myl	ID
mym	ET
myo	ET
myp	BR
myr	PE
mys	ET
myu	BR
myv	RU
myw	PG
myx	UG
myy	BR, CO
myz	IR
mza	MX
mzb	DZ
mzc	MG
mzd	CM
mze	PG
mzh	AR
mzi	MX
mzj	GN, LR
mzk	NG
mzl	MX
mzm	NG
mzn	IR
mzo	BR
mzp	BO
mzq	ID
mzr	BR
mzs	MO
mzt	MY
mzu	PG
mzv	CF
mzw	GH
mzx	GY
mzy	MZ
mzz	PG
naa	ID
nab	BR
nac	PG
nae	ID
naf	PG
nag	IN
naj	GN, GW
nak	PG
nal	PG
nam	AU
nan	CN, TW
nao	CN, NP
nap	IT
naq	NA
nar	NG
nas	PG
nat	NG
nau	NR
nav	US
naw	GH
nax	PG
nay	AU
naz	MX
nba	AO
nbb	NG
nbc	IN
nbd	CD
nbe	IN, MM
nbg	IN
nbh	NG
nbi	IN
nbj	AU
nbk	PG
nbl	ZA
nbm	CD, CF
nbn	ID
nbo	NG
nbp	NG
nbq	ID
nbr	NG
nbs	NA
nbt	IN
nbu	IN
nbv	CM
nbw	CD
nby	PG
nca	PG
ncb	IN
ncc	PG
ncd	NP
nce	PG
ncf	PG
ncg	CA
nch	MX
ncj	MX
nck	AU
ncl	MX
ncm	PG
ncn	PG
nco	PG
ncq	LA
ncr	CM
ncs	NI
nct	IN
ncu	GH
ncx	MX
ncz	US
nda	CG, GA
ndb	CM
ndc	MZ, ZW
ndd	NG
nde	BW, ZW
ndg	TZ
ndh	MW, TZ
ndi	CM, NG
ndj	TZ
ndk	CD
ndl	CD
ndm	TD
ndn	CG
ndo	NA
ndp	CD, UG
ndq	AO
ndr	CM, NG
nds	BR, DE
ndt	CD
ndu	CM
ndv	SN
ndw	CD
ndx	ID
ndy	CF, TD
ndz	SS
nea	ID
neb	CI
nec	ID
ned	NG
nee	NC
nef	IN
neg	RU
neh	BT
nej	PG
nek	NC
nem	NC
nen	NC
neo	VN
neq	MX
ner	ID
nes	IN
net	PG
nev	LA
new	IN, NP
nex	PG
ney	CI
nez	US
nfa	ID
nfd	NG
nfl	SB
nfr	GH
nfu	CM
nga	CD, CG
ngb	CD
ngc	CD
ngd	CF
nge	CM
ngg	CF
ngh	ZA
ngi	NG
ngj	CM
ngk	AU
ngl	MZ
ngm	FM
ngn	CM
ngp	TZ
ngq	TZ
ngr	SB
ngs	CM, NG
ngt	LA
ngu	MX
ngv	CM
ngw	NG
ngx	NG
ngy	CM
ngz	CG
nha	AU
nhb	CI
nhc	MX
nhd	BR, PY
nhe	MX
nhf	AU
nhg	MX
nhh	IN
nhi	MX
nhk	MX
nhm	MX
nhn	MX
nho	PG
nhp	MX
nhq	MX
nhr	BW, NA
nht	MX
nhu	CM
nhv	MX
nhw	MX
nhx	MX
nhy	MX
nhz	MX
nia	ID
nib	PG
nid	AU
nie	TD
nif	PG
nig	AU
nih	TZ, ZM
nii	PG
nij	ID
nik	IN
nil	ID
nim	TZ
nin	NG
nio	RU
niq	KE
nir	ID
nis	PG
nit	IN
niu	NU
niv	RU
niw	PG
nix	CD
niy	CD
niz	PG
nja	CM, NG
njb	IN
njd	TZ
njh	IN
nji	AU
njj	CM
njl	SS
njm	IN
njn	IN
njo	IN
njr	NG
njs	ID
njt	SR
nju	AU
njx	CG
njy	CG, CM
njz	IN
nka	ZM
nkb	IN
nkc	CM
nkd	IN
nke	SB
nkf	IN
nkg	PG
nkh	IN
nki	IN
nkj	ID
nkk	VU
nkm	PG
nkn	AO
nko	GH
nkp	TO
nkq	GH
nkr	FM
nks	ID
nkt	TZ
nku	CI
nkv	MW, ZM
nkw	CD
nkx	NG
nkz	NG
nla	CM
nlc	ID
nld	BE, NL
nle	KE
nlg	SB
nli	AF
nlj	CD
nlk	ID
nll	IN
nlm	PK
nlo	CD
nlq	MM
nlu	GH
nlv	MX
nlw	AU
nlx	IN
nly	AU
nlz	SB
nma	IN
nmb	VU
nmc	CF, TD
nmd	GA
nme	IN
nmf	IN
nmg	CM, GQ
nmh	IN
nmi	NG
nmj	CF
nmk	VU
nml	CM
nmm	NP
nmn	BW, NA
nmo	IN
nmp	AU
nmq	BW, ZW
nmr	CM
nms	VU
nmt	FM
nmu	US
nmv	AU
nmw	PG
nmx	PG
nmy	CN
nmz	TG
nna	AU
nnb	CD
nnc	TD
nnd	VU
nne	NA
nnf	PG
nng	IN
nnh	CM
nni	ID
nnj	ET
nnk	PG
nnl	IN
nnm	PG
nnn	TD
nnp	IN
nnq	TZ
nnr	AU
nnt	US
nnu	GH
nnv	AU
nnw	BF
nny	AU
nnz	CM
noa	CO
noc	PG
nod	LA, TH
noe	IN
nof	PG
nog	RU
noh	PG
noi	IN
noj	CO
nok	US
nol	US
nop	PG
noq	CD
nor	NO
nos	CN
not	PE
nou	PG
now	TZ
noy	TD
noz	ET
npa	NP
npb	BT
npg	MM
nph	IN
npi	BT, IN, NP
npl	MX
npn	PG
npo	IN
nps	ID
npu	IN
npx	SB
npy	ID
nqg	BJ
nqk	BJ
nql	AO
nqm	ID
nqn	PG
nqo	GN
nqq	MM
nqt	NG
nqy	MM
nra	CG, GA
nrb	ER
nre	IN
nrf	GG, JE
nrg	VU
nri	IN
nrk	AU
nrl	AU
nrm	MY
nrn	GB
nrr	IN
nrt	US
nru	CN
nrx	AU
nrz	PG
nsa	IN
nsb	BW, ZA
nsd	CN
nse	MZ, ZM, ZW
nsf	CN
nsg	TZ
nsh	CM
nsi	NG
nsk	CA
nsl	NO
nsm	IN
nsn	PG
nso	ZA
nsp	NP
nsq	US
nsr	CA
nss	PG
nst	IN, MM
nsu	MX
nsv	CN
nsw	VU
nsx	AO
nsy	ID
nsz	US
ntd	MY
nte	MZ
ntg	AU
nti	BF
ntj	AU
ntk	TZ
ntm	BJ
nto	CD
ntp	MX
ntr	GH, TG
ntu	SB
ntw	US
ntx	MM
nty	VN
ntz	IR
nua	NC
nuc	BR
nud	PG
nue	CD
nuf	CN, MM
nug	AU
nuh	NG
nui	GQ
nuj	UG
nuk	CA
nul	ID
num	TO
nun	MM
nuo	LA, VN
nup	NG
nuq	PG
nur	PG
nus	ET, SS
nut	VN
nuu	CD
nuv	BF
nuw	FM
nux	PG
nuy	AU
nuz	MX
nvh	VU
nvm	PG
nvo	CM
nwa	US
nwb	CI
nwe	CM
nwg	AU
nwi	VU
nwm	SS
nwo	AU
nwr	PG
nww	TZ
nwy	US
nxa	TL
nxd	CD
nxe	ID
nxg	ID
nxi	TZ
nxk	MM
nxl	ID
nxn	AU
nxo	GA
nxq	CN
nxr	ID, PG
nxx	ID
nya	MW, MZ, ZM
nyb	GH
nyc	CD
nyd	KE
nye	AO
nyf	KE
nyg	CD
nyh	AU
nyi	SD
nyj	CD
nyk	AO
nyl	TH
nym	TZ
nyn	RW, UG
nyo	UG
nyp	UG
nyq	IR
nyr	MW
nys	AU
nyt	AU
nyu	MZ
nyv	AU
nyw	TH
nyx	AU
nyy	MW, TZ
nza	CM, NG
nzb	CG, GA
nzd	CD
nzi	CI, GH
nzk	CD, CF
nzm	IN
nzr	NG
nzs	NZ
nzu	CG
nzy	CM, TD
nzz	ML
oaa	RU
oac	RU
obi	US
obk	PH
obl	CM
obo	PH
obu	NG
oca	CO, PE
oci	ES, FR, IT
ocu	MX
oda	NG
odk	IN, PK
odu	NG
ofo	US
ofu	NG
ogb	NG
ogc	NG
ogg	NG
ogo	NG
ogu	NG
oia	ID
oie	SS
oin	PG
ojb	CA
ojc	CA
ojg	CA
ojs	CA
ojv	SB
ojw	CA
oka	CA, US
okb	NG
okc	CD
okd	NG
oke	NG
okg	AU
okh	IR
oki	KE
okj	IN
okk	PG
okl	GB
okn	JP
okr	NG
oks	NG
oku	CM
okv	PG
okx	NG
ola	NP
old	TZ
ole	BT
olk	AU
olm	NG
olo	RU
olr	VU
olu	AO
oma	US
omb	VU
omc	PE
omg	PE
omi	CD
omk	RU
oml	CD
omo	PG
omt	KE
omu	PE
omw	PG
ona	AR
onb	CN
one	CA
ong	PG
oni	ID
onj	PG
onk	PG
onn	PG
ono	CA
onp	IN
onr	PG
ons	PG
ont	PG
onu	VU
onx	ID
ood	MX, US
oog	LA
oon	IN
oor	ZA
opa	NG
opk	ID
opm	PG
opo	PG
opt	MX
opy	BR
ora	SB
orc	KE
ore	PE
org	NG
orh	CN
orn	MY
oro	PG
orr	NG
ors	MY
ort	IN
oru	PK
orw	BR
orx	NG
ory	IN
orz	ID
osa	US
osi	ID
oso	NG
oss	GE, RU
ost	CM
osu	PG
otd	ID
ote	MX
oti	BR
otl	MX
otm	MX
otn	MX
otq	MX
otr	SD
ots	MX
ott	MX
otu	BR
otw	CA, US
otx	MX
otz	MX
oua	DZ
oub	CI, LR
oue	PG
oum	PG
ovd	SE
owi	PG
oyb	LA
oyd	ET
oym	BR, GF
oyy	PG
ozm	CM
pab	BR
pac	LA, VN
pad	BR
pae	CD
paf	BR
pag	PH
pah	BR
pai	NG
pak	BR
pam	PH
pan	IN
pao	US
pap	AW, BQ, CW
paq	TJ
par	US
pas	ID
pau	PW
pav	BR
paw	US
pax	BR
pay	HN
paz	BR
pbb	CO
pbc	GY
pbe	MX
pbf	MX
pbg	VE
pbh	VE
pbi	CM
pbl	NG
pbm	MX
pbn	NG
pbo	GW
pbp	GN, GW, SN
pbr	TZ
pbs	MX
pbt	AF, IR, PK, TJ
pbu	PK
pbv	BD, IN
pby	PG
pca	MX
pcb	KH
pcc	CN, VN
pcd	BE, FR
pce	MM
pcf	IN
pcg	IN
pch	IN
pci	IN
pcj	IN
pck	IN
pcl	IN
pcm	NG
pcn	NG
pcp	BO
pcw	NG
pda	PG
pdc	US
pdi	CN
pdn	ID
pdo	ID
pdu	MM
pea	ID
peb	US
ped	PG
pee	ID
pef	US
peg	IN
peh	CN
pei	MX
pej	US
pek	PG
pel	ID
pem	CD
pep	PG
peq	US
pes	IR
pev	VE
pex	PG
pey	ID
pez	BN, MY
pfa	FM
pfe	CM
pfl	DE, FR
pga	SS
pgg	IN
pgi	PG
pgk	VU
pgs	NG
pgu	ID
pgz	PG
pha	CN, VN
phd	IN
phg	VN
phh	VN
phj	NP
phk	IN
phl	PK
phm	MZ
pho	LA
phq	LA
phr	PK
pht	LA, TH, VN
phu	LA, TH
phv	AF
phw	NP
pia	MX
pib	PE
pic	GA
pid	CO, VE
pie	US
pif	FM
pig	PE
pih	NF
pij	CO
pil	BJ
pim	US
pin	PG
pio	CO, VE
pip	NG
pir	BR, CO
pis	SB
pit	AU
piu	AU
piv	SB
piw	TZ
pix	PG
piy	NG
piz	NC
pjt	AU
pkb	KE
pkg	PG
pkh	BD, IN
pkn	AU
pko	KE, UG
pkp	CK
pkr	IN
pks	PK
pkt	LA, VN
pku	ID
pla	PG
plb	VU
plc	PH
pld	GB
ple	ID
plg	AR
plh	ID
pli	IN
plk	PK
pll	MM
pln	CO
plo	MX
plr	CI
pls	MX
plt	MG
plu	BR, GF
plv	PH
plw	PH
ply	CN
plz	MY
pma	VU
pmb	CD
pmd	AU
pme	NC
pmf	ID
pmi	CN
pmj	CN
pml	TN
pmm	CM
pmn	CM
pmo	ID
pmq	MX
pmr	PG
pms	IT
pmt	PF
pmw	US
pmx	IN
pmy	ID
pmz	MX
pna	MY
pnb	IN, PK
pnc	ID
pnd	AO
pne	MY
png	NG
pnh	CK
pni	ID
pnj	AU
pnk	BO
pnl	BF
pnm	MY
pnn	PG
pno	PE
pnp	ID
pnq	BF, ML
pnr	PG
pns	ID
pnt	GR, TR
pnu	CN
pnv	AU
pnw	AU
pnx	LA
pny	CM
pnz	CF, CM, TD
poc	GT
poe	MX
pof	CD
pog	BR
poh	GT
poi	MX
pok	BR
pol	CZ, PL, UA
pom	US
pon	FM
poo	US
pop	NC
poq	MX
por	ES, PT
pos	MX
pot	US
pov	GW
pow	MX
pox	DE
poy	TZ
ppe	PG
ppi	MX
ppk	ID
ppl	SV
ppm	ID
ppn	PG
ppo	PG
ppp	CD
ppq	PG
pps	MX
ppt	PG
ppu	TW
pqa	NG
pqm	CA, US
prc	AF
prd	IR
pre	ST
prf	PH
prg	PL
prh	PH
pri	NC
prk	CN, MM
prl	PE
prm	PG
prn	AF
prq	PE
prr	BR
prs	AF
prt	LA, TH
pru	ID
prw	PG
prx	IN
prz	CO
psa	ID
psc	IR
psd	CA, US
pse	ID
psg	MY
psh	AF
psi	AF
psl	PR
psm	BO
psn	ID
pso	PL
psp	PH
psq	PG
psr	PT
pss	PG
pst	PK
psw	VU
psy	US
pta	PY
pth	BR
pti	AU
ptn	ID
pto	BR
ptp	PG
ptq	IN
ptr	VU
ptt	ID
ptu	ID
ptv	VU
ptw	CA
pty	IN
pua	MX
pub	IN
puc	ID
pud	ID
pue	AR
puf	ID
pug	BF
pui	CO, VE
puj	ID
pum	NP
puo	VN
pup	PG
puq	BO, CL, PE
pur	BR
put	ID
puu	CG, GA
puw	FM
pux	PG
puy	US
pwa	PG
pwb	NG
pwg	PG
pwi	US
pwm	MY, PH
pwn	TW
pwo	MM
pwr	IN
pww	TH
pxm	MX
pye	CI
pym	NG
pyn	BR
pys	PY
pyu	TW
pyy	MM
pze	NG
pzh	TW
pzn	MM
qua	US
qub	PE
quc	GT
qud	EC
quf	PE
qug	EC
quh	AR, BO, CL
qui	US
quk	PE
qul	BO
qum	GT
qun	US
qup	PE
quq	ES
qur	PE
qus	AR
quv	GT
quw	EC
qux	PE
quy	PE
quz	PE
qva	PE
qvc	PE
qve	PE
qvh	PE
qvi	EC
qvj	EC
qvl	PE
qvm	PE
qvn	PE
qvo	EC, PE
qvp	PE
qvs	PE
qvw	PE
qvy	CN
qvz	EC, PE
qwa	PE
qwh	PE
qwm	HU
qws	PE
qwt	US
qxa	PE
qxc	PE
qxh	PE
qxl	EC
qxn	PE
qxo	PE
qxp	PE
qxq	IR
qxr	EC
qxs	CN
qxt	PE
qxu	PE
qxw	PE
qyp	US
raa	NP
rab	NP
rac	ID
rad	VN
raf	NP
rag	KE
rah	IN
rai	PG
rak	PG
ral	IN
ram	BR
ran	ID
rao	PG
rap	CL
raq	NP
rar	CK
ras	SD
rat	IR
rau	NP
rav	NP
raw	IN, MM
rax	NG
ray	PF
raz	ID
rbb	CN, MM
rbk	PH
rbl	PH
rbp	AU
rcf	RE
rdb	IR
rea	PG
reb	ID
ree	MY
reg	TZ
rei	IN
rej	ID
rel	KE
rem	PE
ren	VN
rer	ET
res	NG
ret	ID
rey	BO
rga	VU
rge	GR
rgk	IN
rgn	IT, SM
rgr	PE
rgs	VN
rgu	ID
rhg	BD, MM
rhp	PG
ria	BD, IN
rib	CR
rif	MA
ril	MM
rim	TZ
rin	NG
rir	ID
rit	AU
riu	ID
rjg	ID
rji	NP
rjs	NP
rka	KH
rkb	BR
rkh	CK
rki	BD, MM
rkm	BF, ML
rkt	BD, IN
rkw	AU
rma	NI
rmb	AU
rmc	CZ
rmd	DK
rme	GB
rmf	FI
rmg	NO
rmh	ID
rmi	AM
rmk	PG
rmm	ID
rmn	RS
rmo	RS
rmp	PG
rmq	ES
rms	RO
rmt	TR
rmu	SE
rmw	GB
rmx	VN
rmy	RO
rmz	BD, IN
rnb	CR
rnd	CD
rng	MZ, ZA
rnl	IN
rnn	ID
rnp	IN
rnr	AU
rnw	TZ
rob	ID
roc	VN
rod	NG
roe	PG
rof	TZ
rog	VN
roh	CH
rol	PH
ron	MD, RO, UA
roo	PG
rop	AU
ror	ID
rou	CF, TD
row	ID
rpn	VU
rpt	PG
rri	SB
rrm	NZ
rro	PG
rrt	AU
rsb	RS
rsk	HR, RS
rsl	RU
rsm	AU
rsn	RW
rsw	NG
rtc	MM
rth	ID
rtm	FJ
rts	RU
rtw	IN
rub	UG
ruc	UG
rue	SK, UA
ruf	TZ
rug	SB
ruh	IN
rui	TZ
ruk	NG
run	BI
ruo	HR
rup	AL, GR, MK
ruq	GR, MK
rus	BY, GE, KZ, RU, UA
rut	AZ, RU
ruu	MY
ruy	NG
ruz	NG
rwa	PG
rwk	TZ
rwl	TZ
rwm	CD, UG
rwo	PG
rwr	IN
rxd	AU
rxw	AU
ryn	JP
rys	JP
ryu	JP
rzh	YE
saa	TD
sab	PA
sac	US
sad	TZ
sae	BR
saf	GH
sag	CF
sah	RU
saj	ID
sak	GA
sam	IL, PS
san	IN
sao	ID
saq	KE
sar	BO
sas	ID
sat	BD, IN, NP
sau	ID
sav	SN
saw	ID
sax	VU
say	NG
saz	IN
sba	CM, TD
sbb	SB
sbc	PG
sbd	BF
sbe	PG
sbf	ET
sbg	ID
sbh	PG
sbi	PG
sbj	TD
sbk	TZ
sbl	PH
sbm	TZ
sbn	PK
sbo	MY
sbp	TZ
sbq	PG
sbr	ID, MY
sbs	BW, NA, ZM
sbt	ID
sbu	IN
sbw	GA
sbx	ID
sby	ZM
sbz	CF
scb	LA, VN
sce	CN
scf	PA
scg	ID
sch	IN
sci	LK
sck	IN
scl	IN, PK
scn	IT
sco	GB
scp	NP
scq	KH
scs	CA
sct	LA
scu	IN
scv	NG
scw	NG
sda	ID
sdb	IQ
sdc	IT
sde	NG
sdf	IQ
sdg	AF
sdh	IQ, IR
sdj	AO, CG
sdk	PG
sdl	SA
sdn	IT
sdo	ID, MY
sdp	IN
sdq	ID
sdr	BD
sds	TN
sdt	FR
sdu	ID
sdx	MY
sdz	NL
sea	MY
seb	CI, ML
sec	CA
sed	VN
see	CA, US
sef	CI
seg	TZ
seh	MZ
sei	MX
sej	PG
sek	CA
sel	RU
sen	BF
seo	PG
sep	BF, ML
seq	BF
ser	US
ses	ML
set	ID
seu	ID
sev	CI
sew	PG
sey	EC, PE
sez	MM
sfb	BE
sfe	PH
sfm	CN
sfs	ZA
sfw	GH
sgb	PH
sgc	KE
sgd	PH
sge	ID
sgg	CH
sgh	AF, TJ
sgi	CM
sgj	IN
sgk	CN
sgm	KE
sgp	IN
sgr	IR
sgs	LT
sgt	BT
sgu	ID
sgw	ET
sgx	SL
sgy	AF
sgz	PG
sha	NG
shb	BR, VE
shc	CD
shd	PK
she	ET
shg	BW
shh	US
shi	EH, MA
shj	SD
shk	SS
shl	IN
shm	IR
shn	MM, TH
sho	NG
shp	PE
shq	ZM
shr	CD
shs	CA
sht	US
shu	CM, NE, NG, TD
shv	OM
shw	SD
shx	CN
shy	DZ
shz	ML
sia	RU
sib	MY
sid	ET
sie	AO, ZM
sif	BF
sig	GH
sih	NC
sii	IN
sij	PG
sik	BR, SR
sil	GH
sim	PG
sin	LK
sip	IN
siq	PG
sir	NG
sis	US
siu	PG
siv	PG
siw	PG
six	PG
siy	IR
siz	EG, LY
sja	CO
sjb	ID
sjd	RU
sje	SE
sjg	TD
sjk	FI
sjl	IN
sjm	PH
sjo	CN
sjp	IN
sjr	PG
sjs	MA
sjt	RU
sju	NO, SE
sjw	US
ska	US
skb	LA, TH
skc	PG
skd	US
ske	VU
skf	BR
skg	MG
skh	ID
ski	ID
skj	NP
skm	PG
skn	PH
sko	ID
skp	MY
skq	BF
skr	IN, PK
sks	PG
skt	CD
sku	VU
skv	ID
skw	GY
skx	ID
sky	SB
skz	ID
slc	CO
sld	BF
sle	IN
slf	CH
slg	ID, MY
slh	US
sli	PL
slj	BR
slk	HU, SK
sll	PG
slm	PH
sln	US
slp	ID
slr	CN
sls	SG
slt	LA, VN
slu	ID
slv	AT, HU, IT, SI
slw	PG
slx	CD
sly	ID
slz	ID
sma	NO, SE
smb	PG
smc	PG
sme	FI, NO, SE
smf	PG
smg	PG
smh	CN
smj	NO, SE
smk	PH
sml	PH
smm	NP
smn	FI
smo	AS, WS
smp	IL, PS
smq	PG
smr	ID
sms	FI, NO, RU
smt	IN
smu	KH
smv	IN
smw	ID
smx	CD
smy	IR
smz	PG
sna	ZM, ZW
snc	PG
snd	IN, PK
sne	ID, MY
snf	SN
sng	CD
sni	PE
snj	CF
snk	GN, ML, MR, SN
snl	PH
snm	UG
snn	CO, EC
sno	US
snp	PG
snq	GA
snr	PG
sns	VU
snu	ID
snv	ID, MY
snw	GH
snx	PG
sny	PG
snz	PG
soa	TH
sob	ID
soc	CD
sod	CD
soe	CD
soh	SD
soi	NP
soj	IR
sok	TD
sol	PG
som	DJ, ET, KE, SO
soo	CD
sop	CD
soq	PG
sor	TD
sos	BF
sot	LS, ZA
sou	TH
sov	PW
sow	ID, PG
sox	CM
soy	BJ, TG
soz	TZ
spa	AD, ES, GI
spb	ID
spc	VE
spd	PG
spe	PG
spg	MY
spi	ID
spk	PG
spl	PG
spm	PG
spn	PY
spo	US
spp	ML
spq	PE
spr	ID
sps	PG
spt	IN
spu	LA
spv	IN
spy	KE
sqa	NG
sqh	NG
sqk	AL
sqm	CF
sqn	US
sqo	IR
sqq	LA
sqs	LK
sqt	YE
squ	CA
sqx	IL
sra	PG
srb	IN
src	IT
sre	ID
srf	PG
srg	PH
srh	CN, PK
sri	BR, CO
srk	MY
srl	ID
srm	SR
srn	SR
sro	IT
srp	ME, MK, RS
srq	BO
srr	GM, SN
srs	CA
srt	ID
sru	BR
srv	PH
srw	ID
srx	IN
sry	PG
srz	IR
ssb	PH
ssc	TZ
ssd	PG
sse	PH
ssf	TW
ssg	PG
ssh	AE, IR, OM
ssi	IN
ssj	PG
ssk	IN
ssl	GH
ssm	MY
ssn	KE
sso	PG
ssp	ES
ssq	ID
ssr	CH
sss	LA, TH
sst	PG
ssu	PG
ssv	VU
ssw	MZ, SZ, ZA
ssx	PG
ssy	ER, ET
ssz	PG
sta	ZM
stb	PH
std	IN
ste	ID
stf	PG
stg	VN
sth	GB, IE
sti	KH, VN
stj	BF, ML
stk	PG
stl	NL
stm	PG
stn	SB
sto	CA
stp	MX
stq	DE
str	CA, US
sts	AF
stt	VN
stu	MM
stv	ET
stw	FM
sty	RU
sua	PG
sub	AO, CD
suc	PH
sue	PG
sug	PG
sui	PG
suj	TZ
suk	TZ
sun	ID
suo	PG
suq	ET
sur	NG
sus	GN, SL
sut	NI
suv	IN
suw	TZ
suy	BR
suz	NP
sva	GE, RU
svb	PG
svc	VC
sve	ID
svk	SK
svm	IT
svs	SB
swb	YT
swc	CD
swe	AX, FI, SE
swf	CD, CF
swg	DE
swh	KE, MZ, SO, TZ
swi	CN
swj	GA
swk	MW
swl	SE
swm	PG
swn	LY
swo	BR
swp	PG
swq	CM
swr	ID
sws	ID
swt	ID
swu	ID
swv	IN
sww	VU
swx	BR
swy	TD
sxb	KE
sxe	GA
sxg	CN
sxk	US
sxm	KH, TH
sxn	ID
sxr	TW
sxs	NG
sxu	DE
sxw	BJ
sya	ID
syb	PH
syc	TR
syi	GA, GQ
syk	NG
syl	BD, IN
sym	BF
syn	IR
syo	KH
sys	TD
syw	NP
syx	GA
syy	IL
sza	MY
szb	ID, PG
szc	MY
sze	ET
szg	CD
szl	PL
szn	ID
szp	ID
szs	SB
szv	CM
szw	ID
szy	TW
taa	US
tab	RU
tac	MX
tad	ID
tae	BR
taf	BR
tag	SD
tah	PF
taj	NP
tak	NG
tal	NG
tam	IN, LK
tan	NG
tao	TW
tap	CD, ZM
taq	BF, ML
tar	MX
tas	VN
tat	RU
tau	CA, US
tav	CO
taw	PG
tax	TD
tay	TW
taz	SD
tba	BR
tbc	PG
tbd	PG
tbe	SB
tbf	PG
tbg	PG
tbh	AU
tbi	SD
tbj	PG
tbk	PH
tbl	PH
tbm	CD
tbn	CO
tbo	PG
tbp	ID
tbr	SD
tbs	PG
tbt	CD
tbu	MX
tbv	PG
tbw	PH
tbx	PG
tby	ID
tbz	BJ, TG
tca	BR, CO, PE
tcb	US
tcc	TZ
tcd	GH
tce	CA
tcf	MX
tcg	ID
tch	TC
tci	PG
tck	GA
tcl	MM
tcm	ID
tcn	NP
tco	MM
tcp	MM
tcq	ID
tcs	AU
tct	CN
tcu	MX
tcw	MX
tcx	IN
tcy	IN
tcz	IN, MM
tda	NE
tdb	IN
tdc	CO
tdd	CN, MM
tde	ML
tdf	LA
tdg	NP
tdh	NP
tdi	ID
tdj	ID
tdk	NG
tdl	NG
tdm	GY
tdn	ID
tdo	NG
tdq	NG
tdr	VN
tds	ID
tdt	TL
tdv	NG
tdx	MG
tdy	PH
tea	MY
teb	EC
tec	KE
ted	CI
tee	MX
tef	IN
teg	CG, GA
