#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#!
#! ISO language codes (2-char and 3-char).  From https://www.loc.gov/standards/iso639-2/php/code_list.php,
#! augmented by entries from the Ethnologue.  See also
#! https://en.wikipedia.org/wiki/List_of_ISO_639_language_codes and the places
#! it points to.
#!
#! Format is:
#!
#!   3-char code | 2-char code where available | language name | comma-separated list of countries where language is used.
#!
#! where ' | ' represents a tab.
#!
#!
#!
#! Manual changes
#! ==============
#!
#! The 3-char code for Bengali (ben) does have a 2-char equivalent (bn).
#! However, I have removed the 2-char code below, because if we use it, texts
#! are recorded as Bangala rather than Bengali.  In fact, Bangala is a
#! recognised alternative to Bengali, but we have decided we want the texts
#! displayed as Bengali.
#!
#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

bjk		Barok	Papua New Guinea
bjl		Bulu	Papua New Guinea
bjm		Bajelani	Iraq
bjn		Banjar	Indonesia
bjo		Mid-Southern Banda	Democratic Republic of the Congo, Central African Republic
bjp		Fanamaket	Papua New Guinea
bjr		Binumarien	Papua New Guinea
bjs		Bajan	Barbados
bjt		Balanta-Ganja	Senegal
bju		Busuu	Cameroon
bjv		Bedjond	Chad
bjw		Bakwé	Côte d’Ivoire
bjx		Vanaw Kalinga	Philippines
bjy		Bayali	Australia
bjz		Baruga	Papua New Guinea
bka		Kyak	Nigeria
bkc		Baka	Cameroon, Gabon
bkd		Binukid	Philippines
bkf		Beeke	Democratic Republic of the Congo
bkg		Buraka	Democratic Republic of the Congo, Central African Republic
bkh		Bakoko	Cameroon
bki		Baki	Vanuatu
bkj		Pande	Central African Republic
bkk		Brokskat	India, Pakistan
bkl		Berik	Indonesia
bkm		Kom	Cameroon
bkn		Bukitan	Indonesia, Malaysia
bko		Kwa’	Cameroon
bkp		Boko	Democratic Republic of the Congo
bkq		Bakairí	Brazil
bkr		Bakumpai	Indonesia
bks		Northern Sorsoganon	Philippines
bkt		Boloki	Democratic Republic of the Congo
bku		Buhid	Philippines
bkv		Bekwarra	Nigeria
bkw		Bekwel	Congo, Cameroon, Gabon
bkx		Baikeno	East Timor
bky		Bokyi	Cameroon, Nigeria
bkz		Bungku	Indonesia
bla		Blackfoot	Canada, United States
blb		Bilua	Solomon Islands
blc		Bella Coola	Canada
bld		Bolango	Indonesia
ble		Balanta	Guinea-Bissau
blf		Buol	Indonesia
blh		Kuwaa	Liberia
bli		Bolia	Democratic Republic of the Congo
blj		Bulungan	Indonesia
blk		Pa’o	Myanmar, Thailand
bll		Biloxi	United States
blm		Beli	South Sudan
bln		Southern Catanduanes Bikol	Philippines
blo		Anii	Benin, Togo
blp		Blablanga	Solomon Islands
blq		Paluai	Papua New Guinea
blr		Blang	China, Myanmar, Thailand
bls		Balaesang	Indonesia
blt		Tai Dam	China, Laos, Vietnam
blv		Kibala	Angola
blw		Balangao	Philippines
blx		Mag-Indi Ayta	Philippines
bly		Notre	Benin
blz		Balantak	Indonesia
bma		Lame	Nigeria
bmb		Bembe	Democratic Republic of the Congo, Tanzania
bmc		Biem	Papua New Guinea
bmd		Baga Manduri	Guinea
bme		Limassa	Central African Republic
bmf		Bom-Kim	Sierra Leone
bmg		Bamwe	Democratic Republic of the Congo
bmh		Kein	Papua New Guinea
bmi		Bagirmi	Chad
bmj		Bote	Nepal
bmk		Ghayavi	Papua New Guinea
bml		Bomboli	Democratic Republic of the Congo
bmm		Northern Betsimisaraka Malagasy	Madagascar
bmn		Bina	Papua New Guinea
bmo		Chrambo	Cameroon
bmp		Gamane	Papua New Guinea
bmq		Bomu	Burkina Faso, Mali
bmr		Muinane	Colombia
bms		Bilma Kanuri	Niger
bmt		Biao Mon	China
bmu		Somba-Siawari	Papua New Guinea
bmv		Bum	Cameroon
bmw		Bomwali	Congo, Cameroon
bmx		Baimak	Papua New Guinea
bmz		Baramu	Papua New Guinea
bna		Bonerate	Indonesia
bnb		Bookan Murut	Malaysia
bnd		Banda	Indonesia
bne		Bintauna	Indonesia
bnf		Masiwang	Indonesia
bng		Benga	Gabon, Equatorial Guinea
bni		Bobangi	Democratic Republic of the Congo, Congo
bnj		Bangon	Philippines
bnk		Bierebo	Vanuatu
bnl		Boon	Somalia
bnm		Bapuku	Cameroon, Equatorial Guinea
bnn		Bunun	China–Taiwan
bno		Bantoanon	Philippines
bnp		Bola	Papua New Guinea
bnq		Bantik	Indonesia
bnr		Butmas-Tur	Vanuatu
bns		Bundeli	India
bnu		Bentong	Indonesia
bnv		Beneraf	Indonesia
bnw		Bisis	Papua New Guinea
bnx		Bangubangu	Democratic Republic of the Congo
bny		Vaie	Malaysia
bnz		Beezen	Cameroon
boa		Bora	Colombia, Peru
bob		Aweer	Kenya
bod	bo	Tibetan	China, India
boe		Mundabli	Cameroon
bof		Bolon	Burkina Faso, Mali
bog		Malian Sign Language	Mali
boh		Boma	Democratic Republic of the Congo
boi		Barbareño	United States
boj		Anjam	Papua New Guinea
bok		Bonjo	Congo
bol		Bole	Nigeria
bom		Berom	Nigeria
bon		Bine	Papua New Guinea
boo		Tiemacèwè Bozo	Mali
bop		Bonkiman	Papua New Guinea
boq		Bogaya	Papua New Guinea
bor		Borôro	Brazil
bos	bs	Bosnian	Bosnia and Herzegovina, Montenegro
bot		Bongo	South Sudan
bou		Bondei	Tanzania
bov		Tuwuli	Ghana
bow		Rema	Papua New Guinea
box		Buamu	Burkina Faso
boy		Bodo	Central African Republic
boz		Tieyaxo Bozo	Mali
bpa		Daakaka	Vanuatu
bpc		Mbuk	Cameroon
bpd		Banda-Banda	Central African Republic
bpe		Bauni	Papua New Guinea
bpg		Bonggo	Indonesia
bph		Botlikh	Russian Federation
bpi		Bagupi	Papua New Guinea
bpj		Bindji	Democratic Republic of the Congo
bpk		Orowe	New Caledonia
bpl		Broome Pearling Lugger Pidgin	Australia
bpm		Biyom	Papua New Guinea
bpn		Dzao Min	China
bpo		Anasi	Indonesia
bpp		Kaure	Indonesia
bpq		Banda Malay	Indonesia
bpr		Koronadal Blaan	Philippines
bps		Sarangani Blaan	Philippines
bpt		Barrow Point	Australia
bpu		Bongu	Papua New Guinea
bpv		Bian Marind	Indonesia
bpw		Bo	Papua New Guinea
bpx		Palya Bareli	India
bpy		Bishnupuriya	Bangladesh, India
bpz		Bilba	Indonesia
bqa		Tchumbuli	Benin
bqb		Bagusa	Indonesia
bqc		Boko	Benin, Nigeria
bqd		Bung	Cameroon
bqf		Baga Kaloum	Guinea
bqg		Bago-Kusuntu	Togo
bqh		Baima	China
bqi		Bakhtiâri	Iran
bqj		Bandial	Senegal
bqk		Banda-Mbrès	Central African Republic
bql		Karian	Papua New Guinea
bqm		Wumboko	Cameroon
bqn		Bulgarian Sign Language	Bulgaria
bqo		Balo	Cameroon
bqp		Bisã	Nigeria
bqq		Biritai	Indonesia
bqr		Burusu	Indonesia
bqs		Bosmun	Papua New Guinea
bqt		Mankong	Cameroon
bqu		Boguru	Democratic Republic of the Congo
bqv		Koro Wachi	Nigeria
bqw		Buru	Nigeria
bqx		Baangi	Nigeria
bqy		Kata Kolok	Indonesia
bqz		Bakaka	Cameroon
bra		Braj Bhasha	India
brb		Brao	Cambodia, Laos, Vietnam
brc		Berbice Dutch Creole	Guyana
brd		Baram	Nepal
bre	br	Breton	France
brf		Bira	Democratic Republic of the Congo
brg		Baure	Bolivia
brh		Brahui	Afghanistan, Pakistan
bri		Mokpwe	Cameroon
brj		Bieria	Vanuatu
brk		Birked	Sudan
brl		Birwa	Botswana, Zimbabwe
brm		Barambu	Democratic Republic of the Congo
brn		Boruca	Costa Rica
bro		Brokkat	Bhutan
brp		Barapasi	Indonesia
brq		Breri	Papua New Guinea
brr		Birao	Solomon Islands
brs		Baras	Indonesia
brt		Bitare	Cameroon, Nigeria
bru		Eastern Bru	Laos, Vietnam
brv		Western Bru	Laos, Thailand
brw		Bellari	India
brx		Boro	India
bry		Burui	Papua New Guinea
brz		Bilbil	Papua New Guinea
bsa		Abinomn	Indonesia
bsb		Brunei Bisaya	Brunei, Malaysia
bsc		Oniyan	Guinea, Senegal
bse		Wushi	Cameroon
bsf		Bauchi	Nigeria
bsg		Bashkardi	Iran
bsh		Kateviri	Afghanistan, Pakistan
bsi		Bassossi	Cameroon
bsj		Bangwinji	Nigeria
bsk		Burushaski	India, Pakistan
bsl		Basa-Gumna	Nigeria
bsm		Busami	Indonesia
bsn		Barasana-Eduria	Colombia
bso		Buso	Chad
bsp		Baga Sitemu	Guinea
bsq		Bassa	Liberia
bsr		Bassa-Kontagora	Nigeria
bss		Akoose	Cameroon
bst		Basketo	Ethiopia
bsu		Bahonsuai	Indonesia
bsv		Baga Sobané	Guinea
bsw		Baiso	Ethiopia
bsx		Yangkam	Nigeria
bsy		Sabah Bisaya	Malaysia
bta		Bata	Cameroon, Nigeria
btc		Bati	Cameroon
btd		Batak Dairi	Indonesia
bte		Gamo-Ningi	Nigeria
btf		Birgit	Chad
btg		Gagnoa Bété	Côte d’Ivoire
bth		Biatah Bidayuh	Indonesia, Malaysia
bti		Burate	Indonesia
btj		Bacanese Malay	Indonesia
btm		Batak Mandailing	Indonesia
btn		Ratagnon	Philippines
bto		Rinconada Bikol	Philippines
btp		Budibud	Papua New Guinea
btq		Batek	Malaysia
btr		Baetora	Vanuatu
bts		Batak Simalungun	Indonesia
btt		Bete-Bendi	Nigeria
btu		Batu	Nigeria
btv		Bateri	Pakistan
btw		Butuanon	Philippines
btx		Batak Karo	Indonesia
bty		Bobot	Indonesia
btz		Batak Alas-Kluet	Indonesia
bub		Bua	Chad
buc		Bushi	Mayotte
bud		Ntcham	Ghana, Togo
bue		Beothuk	Canada
buf		Bushoong	Democratic Republic of the Congo
bug		Bugis	Indonesia
buh		Younuo Bunu	China
bui		Bongili	Congo
buj		Basa-Gurmana	Nigeria
buk		Bugawac	Papua New Guinea
bul	bg	Bulgarian	Bulgaria, Greece, Serbia, Turkey
bum		Bulu	Cameroon
bun		Sherbro	Sierra Leone
buo		Terei	Papua New Guinea
bup		Busoa	Indonesia
buq		Brem	Papua New Guinea
bus		Bokobaru	Nigeria
but		Bungain	Papua New Guinea
buu		Budu	Democratic Republic of the Congo
buv		Bun	Papua New Guinea
buw		Bubi	Gabon
bux		Boghom	Nigeria
buy		Bullom So	Sierra Leone
buz		Bukwen	Nigeria
bva		Barein	Chad
bvb		Bube	Equatorial Guinea
bvc		Baelelea	Solomon Islands
bvd		Baeggu	Solomon Islands
bve		Berau Malay	Indonesia
bvf		Boor	Chad
bvg		Bonkeng	Cameroon
bvh		Bure	Nigeria
bvi		Belanda Viri	South Sudan
bvj		Baan	Nigeria
bvk		Bukat	Indonesia
bvl		Bolivian Sign Language	Bolivia
bvm		Ngiemekohke	Cameroon
bvn		Buna	Papua New Guinea
bvo		Bolgo	Chad
bvp		Bumang	China
bvq		Birri	Central African Republic
bvr		Burarra	Australia
bvt		Bati	Indonesia
bvu		Bukit Malay	Indonesia
bvv		Baniva	Venezuela
bvw		Boga	Nigeria
bvx		Dibole	Congo
bvy		Baybayanon	Philippines
bvz		Bauzi	Indonesia
bwa		Bwatoo	New Caledonia
bwb		Namosi-Naitasiri-Serua	Fiji
bwc		Bwile	Democratic Republic of the Congo, Zambia
bwd		Bwaidoka	Papua New Guinea
bwe		Bwe Karen	Myanmar
bwf		Boselewa	Papua New Guinea
bwg		Barwe	Mozambique, Zimbabwe
bwh		Bishuo	Cameroon
bwi		Baniwa	Venezuela
bwj		Láá Láá Bwamu	Burkina Faso
bwk		Bauwaki	Papua New Guinea
bwl		Bwela	Democratic Republic of the Congo
bwm		Biwat	Papua New Guinea
bwn		Wunai Bunu	China
bwo		Borna	Ethiopia
bwp		Mandobo Bawah	Indonesia
bwq		Southern Bobo Madaré	Burkina Faso
bwr		Bura-Pabir	Nigeria
bws		Bomboma	Democratic Republic of the Congo
bwt		Bafaw-Balong	Cameroon
bwu		Buli	Ghana
bww		Bwa	Democratic Republic of the Congo
bwx		Bu-Nao Bunu	China
bwy		Cwi Bwamu	Burkina Faso
bwz		Bwisi	Congo, Gabon
bxa		Bauro	Solomon Islands
bxb		Belanda Bor	South Sudan
bxc		Molengue	Equatorial Guinea
bxd		Pela	China
bxe		Ongota	Ethiopia
bxf		Minigir	Papua New Guinea
bxg		Bangala	Democratic Republic of the Congo
bxh		Buhutu	Papua New Guinea
bxi		Pirlatapa	Australia
bxj		Bayungu	Australia
bxk		Bukusu	Kenya, Uganda
bxl		Jalkunan	Burkina Faso
bxm		Mongolia Buriat	Mongolia
bxn		Burduna	Australia
bxo		Barikanchi	Nigeria
bxp		Bebil	Cameroon
bxq		Beele	Nigeria
bxr		Russia Buriat	Russian Federation
bxs		Busam	Cameroon
bxu		China Buriat	China
bxv		Berakou	Chad
bxw		Bankagooma	Mali
bxz		Binahari	Papua New Guinea
bya		Batak	Philippines
byb		Bikya	Cameroon
byc		Ubaghara	Nigeria
byd		Benyadu’	Indonesia
bye		Pouye	Papua New Guinea
byf		Bete	Nigeria
byg		Baygo	Sudan
byh		Bhujel	Nepal
byi		Buyu	Democratic Republic of the Congo
byj		Bina	Nigeria
byk		Biao	China
byl		Bayono	Indonesia
bym		Bidjara	Australia
byn		Bilen	Eritrea
byo		Biyo	China
byp		Bumaji	Nigeria
byq		Basay	China–Taiwan
byr		Yipma	Papua New Guinea
bys		Burak	Nigeria
byt		Berti	Sudan
byv		Medumba	Cameroon
byw		Belhariya	Nepal
byx		Qaqet	Papua New Guinea
byz		Waran	Papua New Guinea
bza		Bandi	Liberia
bzb		Andio	Indonesia
bzc		Southern Betsimisaraka Malagasy	Madagascar
bzd		Bribri	Costa Rica
bze		Jenaama Bozo	Mali
bzf		Boikin	Papua New Guinea
bzg		Babuza	China–Taiwan
bzh		Central Buang	Papua New Guinea
bzi		Bisu	Thailand
bzj		Belize English Creole	Belize
bzk		Nicaragua English Creole	Nicaragua
bzl		Boano	Indonesia
bzm		Bolondo	Democratic Republic of the Congo
bzn		Boano	Indonesia
bzo		Bozaba	Democratic Republic of the Congo
bzp		Kemberano	Indonesia
bzq		Buli	Indonesia
bzr		Biri	Australia
bzs		Brazilian Sign Language	Brazil
bzu		Burmeso	Indonesia
bzv		Naami	Cameroon
bzw		Basa	Nigeria
bzx		Kelengaxo Bozo	Mali
bzy		Abanglekuo	Nigeria
bzz		Evant	Cameroon, Nigeria
caa		Ch’orti’	Guatemala, Honduras
cab		Garifuna	Belize, Guatemala, Honduras
cac		Chuj	Guatemala, Mexico
cad		Caddo	United States
cae		Laalaa	Senegal
caf		Southern Carrier	Canada
cag		Nivaclé	Paraguay
cah		Cahuarano	Peru
caj		Chané	Argentina, Bolivia
cak		Kaqchikel	Guatemala
cal		Carolinian	Northern Mariana Islands
cam		Cemuhî	New Caledonia
can		Chambri	Papua New Guinea
cao		Chácobo	Bolivia
cap		Chipaya	Bolivia
caq		Car Nicobarese	India
car		Carib	Guyana, Venezuela
cas		Tsimané	Bolivia
cat	ca	Catalan	Andorra, Spain, France
cav		Cavineña	Bolivia
caw		Callawalla	Bolivia
cax		Chiquitano	Bolivia, Brazil
cay		Cayuga	Canada, United States
caz		Canichana	Bolivia
cbb		Cabiyarí	Colombia
cbc		Carapana	Brazil, Colombia
cbd		Carijona	Colombia
cbg		Chimila	Colombia
cbi		Chachi	Ecuador
cbj		Ede Cabe	Benin
cbk		Chavacano	Philippines
cbl		Bualkhaw Chin	Myanmar
cbn		Nyahkur	Thailand
cbo		Izora	Nigeria
cbq		Tsucuba	Nigeria
cbr		Kakataibo-Kashibo	Peru
cbs		Kashinawa	Brazil, Peru
cbt		Shawi	Peru
cbu		Kandozi-Chapra	Peru
cbv		Cacua	Colombia
cbw		Kinabalian	Philippines
cby		Carabayo	Colombia
ccc		Chamicuro	Peru
ccd		Cafundo Creole	Brazil
cce		Chopi	Mozambique
ccg		Samba Daka	Nigeria
cch		Atsam	Nigeria
ccj		Kasanga	Guinea-Bissau
ccl		Cutchi-Swahili	Tanzania
ccm		Malaccan Malay Creole	Malaysia
cco		Comaltepec Chinantec	Mexico
ccp		Chakma	Bangladesh, India, Myanmar
ccr		Cacaopera	El Salvador
cda		Choni	China
cde		Chenchu	India
cdf		Chiru	India
cdh		Chambeali	India
cdi		Chodri	India
cdj		Churahi	India
cdm		Chepang	Nepal
cdn		Chaudangsi	India
cdo		Min Dong Chinese	China
cdr		Kamuku	Nigeria
cds		Chadian Sign Language	Chad
cdy		Chadong	China
cdz		Koda	Bangladesh, India
cea		Lower Chehalis	United States
ceb		Cebuano	Philippines
ceg		Chamacoco	Paraguay
cek		Eastern Khumi Chin	Myanmar
cen		Ibaas	Nigeria
ces	cs	Czech	Czechia
cet		Centúúm	Nigeria
cey		Läoktü Chin	Myanmar
cfa		Cham	Nigeria
cfd		Cara	Nigeria
cfg		Karimjo	Nigeria
cfm		Falam Chin	Myanmar
cga		Changriwa	Papua New Guinea
cgc		Kagayanen	Philippines
cgg		Chiga	Uganda
cgk		Chocangacakha	Bhutan
cha	ch	Chamorro	Guam, Northern Mariana Islands
chb		Chibcha	Colombia
chc		Catawba	United States
chd		Highland Oaxaca Chontal	Mexico
che	ce	Chechen	Russian Federation
chf		Tabasco Chontal	Mexico
chg		Chagatai	Turkmenistan
chh		Chinook	United States
chi	zh	Chinese	China
chj		Ojitlán Chinantec	Mexico
chk		Chuukese	Micronesia
chl		Cahuilla	United States
chn		Chinook Wawa	Canada, United States
cho		Choctaw	United States
chp		Dene	Canada
chq		Quiotepec Chinantec	Mexico
chr		Cherokee	United States
cht		Cholón	Peru
chu	cu	Church Slavonic	Russian Federation
chv	cv	Chuvash	Russian Federation
chw		Chuwabu	Mozambique
chx		Chantyal	Nepal
chy		Cheyenne	United States
chz		Ozumacín Chinantec	Mexico
cia		Cia-Cia	Indonesia
cib		Ci Gbe	Benin
cic		Chickasaw	United States
cid		Chimariko	United States
cie		Cineni	Nigeria
cih		Chinali	India
cik		Chitkuli Kinnauri	India
cim		Cimbrian	Italy
cin		Cinta Larga	Brazil
cip		Chiapanec	Mexico
cir		Tîrî	New Caledonia
ciw		Chippewa	United States
ciy		Chaima	Venezuela
cja		Western Cham	Cambodia, Vietnam
cje		Chru	Vietnam
cjh		Upper Chehalis	United States
cji		Chamalal	Russian Federation
cjk		Chokwe	Angola, Democratic Republic of the Congo
cjm		Eastern Cham	Vietnam
cjn		Chenapian	Papua New Guinea
cjo		Pajonal Ashéninka	Peru
cjp		Cabécar	Costa Rica
cjs		Shor	Russian Federation
cjv		Chuave	Papua New Guinea
cjy		Jinyu Chinese	China
ckb	ku	Central Kurdish	Iraq, Iran
ckh		Chak	Bangladesh, Myanmar
ckl		Kibaku	Nigeria
ckm		Chakavian	Austria, Croatia, Hungary, Slovakia
ckn		Kaang Chin	Myanmar
cko		Anufo	Benin, Ghana, Togo
ckq		Kajakse	Chad
ckr		Kairak	Papua New Guinea
cks		Tayo	New Caledonia
ckt		Chukchi	Russian Federation
cku		Koasati	United States
ckv		Kavalan	China–Taiwan
ckx		Caka	Cameroon
cky		Cakfem-Mushere	Nigeria
ckz		Kaqchikel-K’iche’ Mixed Language	Guatemala
cla		Ron	Nigeria
clc		Chilcotin	Canada
cld		Chaldean Neo-Aramaic	Iraq
cle		Lealao Chinantec	Mexico
clh		Chilisso	Pakistan
cli		Chakali	Ghana
clj		Laitu Chin	Myanmar
clk		Idu-Mishmi	China, India
cll		Chala	Ghana
clm		Clallam	Canada, United States
clo		Lowland Oaxaca Chontal	Mexico
clt		Lautu Chin	Myanmar
clu		Caluyanun	Philippines
clw		Chulym	Russian Federation
cly		Eastern Highland Chatino	Mexico
cma		Maa	Vietnam
cme		Cerma	Burkina Faso, Côte d’Ivoire
cmi		Embera Chamí	Colombia
cml		Koneq-koneq	Indonesia
cmm		Michigamea	United States
cmn		Chinese	China
cmo		Central Mnong	Cambodia, Vietnam
cmr		Mro-Khimi	Myanmar
cmt		Camtho	South Africa
cna		Changthang	India
cnb		Uppu Chin	Myanmar
cnc		Côông	Vietnam
cng		Northern Qiang	China
cnh		Hakha Chin	India, Myanmar
cni		Asháninka	Peru
cnk		Khumi Chin	Bangladesh, India, Myanmar
cnl		Lalana Chinantec	Mexico
cno		Con	Laos
cnp		Northern Pinghua	China
cnq		Chung	Cameroon
cnr		Montenegrin	Montenegro
cns		Central Asmat	Indonesia
cnt		Tepetotutla Chinantec	Mexico
cnu		Chenoua	Algeria
cnw		Ngawn Chin	Myanmar
coa		Cocos Islands Malay	Cocos (Keeling) Islands
cob		Chicomuceltec	Guatemala, Mexico
coc		Cocopa	Mexico, United States
cod		Kukama-Kukamiria	Peru
coe		Koreguaje	Colombia
cof		Tsafiki	Ecuador
cog		Chong	Thailand
coh		Chichonyi-Chidzihana-Chikauma	Kenya
coj		Cochimi	Mexico
cok		Santa Teresa Cora	Mexico
col		Columbia-Wenatchi	United States
com		Comanche	United States
con		Cofán	Colombia, Ecuador
coo		Comox	Canada
cop		Coptic	Egypt
coq		Coquille	United States
cor	kw	Cornish	United Kingdom
cos	co	Corsican	France, Italy
cot		Caquinte	Peru
cou		Wamey	Guinea, Senegal
cov		Cao Miao	China
cow		Cowlitz	United States
cox		Nanti	Peru
coz		Chocholtec	Mexico
cpa		Palantla Chinantec	Mexico
cpb		Ucayali-Yurúa Ashéninka	Brazil, Peru
cpc		Ajyíninka Apurucayali	Peru
cpg		Cappadocian Greek	Greece
cpi		Chinese Pidgin English	Nauru
cpn		Cherepon	Ghana
cpo		Kpeego	Burkina Faso
cps		Capiznon	Philippines
cpu		Pichis Ashéninka	Peru
cpx		Pu-Xian Chinese	China
cpy		South Ucayali Ashéninka	Peru
cqd		Chuanqiandian Cluster Miao	China
cra		Tsaara	Ethiopia
crb		Island Carib	Dominica, Grenada, Guadeloupe, Saint Lucia, Saint Vincent and the Grenadines
crc		Lonwolwol	Vanuatu
crd		Coeur d’Alene	United States
crf		Caramanta	Colombia
crg		Michif	United States
crh		Crimean Tatar	Ukraine
cri		Sãotomense	São Tomé e Príncipe
crj		Southern East Cree	Canada
crk		Plains Cree	Canada
crl		Northern East Cree	Canada
crm		Moose Cree	Canada
crn		El Nayar Cora	Mexico
cro		Crow	United States
crq		Manjui	Argentina, Paraguay
crr		Carolina Algonquian	United States
crs		Seychelles French Creole	British Indian Ocean Territory, Seychelles
crt		Iyojwa’ja Chorote	Argentina
crv		Chaura	India
crw		Chrau	Vietnam
crx		Carrier	Canada
cry		Kyoli	Nigeria
crz		Cruzeño	United States
csa		Chiltepec Chinantec	Mexico
csb		Kashubian	Poland
csc		Catalan Sign Language	Spain
csd		Chiangmai Sign Language	Thailand
cse		Czech Sign Language	Czechia
csf		Cuban Sign Language	Cuba
csg		Chilean Sign Language	Chile
csh		Asho Chin	Myanmar
csi		Coast Miwok	United States
csj		Songlai Chin	Myanmar
csk		Jola-Kasa	Senegal
csl		Chinese Sign Language	China
csm		Central Sierra Miwok	United States
csn		Colombian Sign Language	Colombia
cso		Sochiapam Chinantec	Mexico
csp		Southern Pinghua	China
csq		Croatian Sign Language	Croatia
csr		Costa Rican Sign Language	Costa Rica
css		Southern Ohlone	United States
cst		Northern Ohlone	United States
csv		Sumtu Chin	Myanmar
csw		Swampy Cree	Canada
csx		Cambodian Sign Language	Cambodia
csy		Siyin Chin	Myanmar
csz		Coos	United States
cta		Tataltepec Chatino	Mexico
ctc		Chetco	United States
ctd		Tedim Chin	India, Myanmar
cte		Tepinapa Chinantec	Mexico
ctg		Chittagonian	Bangladesh
cth		Thaiphum Chin	Myanmar
ctl		Tlacoatzintepec Chinantec	Mexico
ctm		Chitimacha	United States
ctn		Chhintang	Nepal
cto		Emberá-Catío	Colombia, Panama
ctp		Western Highland Chatino	Mexico
cts		Northern Catanduanes Bikol	Philippines
ctt		Wayanad Chetti	India
ctu		Chol	Mexico
cty		Moundadan Chetti	India
ctz		Zacatepec Chatino	Mexico
cua		Cua	Vietnam
cub		Cubeo	Brazil, Colombia
cuc		Usila Chinantec	Mexico
cuh		Gichuka	Kenya
cui		Cuiba	Colombia, Venezuela
cuj		Mashco Piro	Peru
cuk		San Blas Kuna	Panama
cul		Culina	Brazil, Peru
cuo		Cumanagoto	Venezuela
cup		Cupeño	United States
cuq		Cun	China
cur		Chhiling	Nepal
cut		Teutila Cuicatec	Mexico
cuu		Tai Ya	China
cuv		Cuvok	Cameroon
cuw		Chukwa	Nepal
cux		Tepeuxila Cuicatec	Mexico
cuy		Cuitlatec	Mexico
cvg		Chug	India
cvn		Valle Nacional Chinantec	Mexico
cwa		Kabwa	Tanzania
cwb		Maindo	Mozambique
cwd		Woods Cree	Canada
cwe		Kwere	Tanzania
cwg		Cheq Wong	Malaysia
cwt		Kuwaataay	Senegal
cxh		Cha’ari	Nigeria
cya		Nopala Chatino	Mexico
cyb		Cayubaba	Bolivia
cym	cy	Welsh	United Kingdom
cyo		Cuyonon	Philippines
czh		Huizhou Chinese	China
czk		Knaanic	Czechia, Poland
czn		Zenzontepec Chatino	Mexico
czo		Min Zhong Chinese	China
czt		Zotung Chin	Myanmar
daa		Dangaléat	Chad
dac		Dambi	Papua New Guinea
dad		Marik	Papua New Guinea
dae		Duupa	Cameroon
dag		Dagbani	Ghana
dah		Gwahatike	Papua New Guinea
dai		Day	Chad
daj		Dar Fur Daju	Sudan
dak		Dakota	United States
dal		Dahalo	Kenya
dam		Damakawa	Nigeria
dan	da	Danish	Germany, Denmark
dao		Daai Chin	Myanmar
daq		Dandami Maria	India
dar		Dargwa	Russian Federation
das		Daho-Doo	Côte d’Ivoire
dau		Dar Sila Daju	Sudan, Chad
dav		Dawida	Kenya
daw		Davawenyo	Philippines
dax		Dayi	Australia
daz		Moi	Indonesia
dba		Bangime	Mali
dbb		Deno	Nigeria
dbd		Dadiya	Nigeria
dbe		Dabe	Indonesia
dbf		Edopi	Indonesia
dbg		Dogul Dom Dogon	Mali
dbi		Ejuele	Nigeria
dbj		Ida’an	Malaysia
dbl		Dyirbal	Australia
dbm		Duguri	Nigeria
dbn		Duriankere	Indonesia
dbo		Dulubu	Nigeria
dbp		Duwai	Nigeria
dbq		Daba	Cameroon, Nigeria
dbr		Dabarre	Somalia
dbt		Ben Tey Dogon	Mali
dbu		Bondum Dom Dogon	Mali
dbv		Dungu	Nigeria
dbw		Bankan Tey Dogon	Mali
dby		Dibiyaso	Papua New Guinea
dcc		Deccan	India
dcr		Negerhollands	U.S. Virgin Islands
dda		Dadi Dadi	Australia
ddd		Dongotono	South Sudan
dde		Doondo	Congo
ddg		Fataluku	East Timor
ddi		West Goodenough	Papua New Guinea
ddj		Jaru	Australia
ddn		Dendi	Benin, Niger, Nigeria
ddo		Dido	Georgia, Russian Federation
ddr		Dhudhuroa	Australia
dds		Donno So Dogon	Mali
ddw		Dawera-Daweloor	Indonesia
dec		Dagik	Sudan
ded		Dedua	Papua New Guinea
dee		Dewoin	Liberia
def		Dezfuli	Iran
deg		Degema	Nigeria
deh		Dehwari	Pakistan
dei		Demisa	Indonesia
dek		Dek	Cameroon
dem		Dem	Indonesia
dep		Pidgin Delaware	United States
deq		Dendi	Central African Republic
der		Deori	India
des		Desano	Brazil, Colombia
deu	de	Standard German	Austria, Belgium, Czechia, Germany, Denmark
dev		Domung	Papua New Guinea
dez		Dengese	Democratic Republic of the Congo
dga		Southern Dagaare	Ghana
dgb		Bunoge Dogon	Mali
dgc		Casiguran Dumagat Agta	Philippines
dgd		Dagaari Dioula	Burkina Faso
dge		Degenang	Papua New Guinea
dgg		Doga	Papua New Guinea
dgh		Dghwede	Nigeria
dgi		Northern Dagara	Burkina Faso
dgk		Dagba	Central African Republic
